Code,SECTIONNO,TITLE,FACULTY,CREDITS,INSTRUCTORFULLNAME,SCHEDULEFORPRINT
"
EE203L,B,Sayısal Sistemler - Lab.,Mühendislik Fakültesi,0,İLKER HAMZAOĞLU,"Çarşamba | 13:40 - 16:30
"
EE204,A,Elektromanyetik,Mühendislik Fakültesi,6,AHMED HALİD AKGİRAY,"Çarşamba | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
EE301,A,Elektronik I,Mühendislik Fakültesi,6,UMUT BAŞARAN,"Salı | 11:40 - 14:30
"
EE301L,A,Elektronik 1 - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,"Perşembe | 16:40 - 19:30
"
EE302,A,AI Tabanlı Sayısal Sinyal İşleme,Mühendislik Fakültesi,6,CENK DEMİROĞLU,"Çarşamba | 14:40 - 16:30
Perşembe | 08:40 - 10:30
"
EE321,A,Mikroişlemciler,Mühendislik Fakültesi,6,UMUT BAŞARAN,"Pazartesi | 08:40 - 11:30
"
EE321L,A,Mikroişlemciler - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,"Çarşamba | 16:40 - 19:30
"
EE321L,B,Mikroişlemciler - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,"Salı | 08:40 - 11:30
"
EE321L,C,Mikroişlemciler - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,"Perşembe | 08:40 - 11:30
"
EE341,A,Haberleşme Sistemlerinin Temelleri,Mühendislik Fakültesi,6,MOHAMMED ELAMASSIE,"Pazartesi | 15:40 - 18:30
"
EE341L,A,Haberleşme Sistemlerinin Temelleri - Lab.,Mühendislik Fakültesi,0,MOHAMMED ELAMASSIE,"Perşembe | 10:40 - 13:30
"
EE350,A,Elektronik II,Mühendislik Fakültesi,6,UMUT BAŞARAN,"Pazartesi | 12:40 - 15:30
"
EE350L,A,Elektronik II - Lab.,Mühendislik Fakültesi,0,UMUT BAŞARAN,"Çarşamba | 10:40 - 13:30
"
EE367,A,Optiğe Giriş,Mühendislik Fakültesi,6,KADİR DURAK,"Salı | 08:40 - 11:30
"
EE372,A,Elektrik Makinalarının Temelleri,Mühendislik Fakültesi,6,GÖKTÜRK POYRAZOĞLU,"Perşembe | 13:40 - 16:30
"
EE399,A,Kurumsal BT Altyapısı,Mühendislik Fakültesi,4,LEVENT SİNAN ÖZCAN,"Çarşamba | 09:40 - 12:30
"
EE401,A,Elektrik-Elektronik Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,"Pazartesi | 16:40 - 17:30
"
EE402,A,Elektrik-Elektronik Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,"Pazartesi | 11:40 - 13:30
"
EE422,A,Sayısal Konuşma  İşleme,Mühendislik Fakültesi,6,CENK DEMİROĞLU,"Çarşamba | 11:40 - 13:30
Perşembe | 15:40 - 16:30
"
EE432,A,Sinyal işleme için ileri MATLAB,Mühendislik Fakültesi,6,MOHAMMED ELAMASSIE,"Cuma | 08:40 - 11:30
"
EE450,A,Kablosuz Ağlar,Mühendislik Fakültesi,6,EVŞEN YANMAZ ADAM,"Pazartesi | 08:40 - 11:30
"
EE452,A,Nesnelerin Internetine Giriş,Mühendislik Fakültesi,6,EVŞEN YANMAZ ADAM,"Salı | 11:40 - 14:30
"
EE473,A,Enerji Sistemleri,Mühendislik Fakültesi,6,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,"Salı | 13:40 - 16:30
"
EE491,A,Kontrol sistemleri,Mühendislik Fakültesi,6,HAMZA AHMED MOUSA MAKHAMREH HAMZA AHMED MOUSA MAKHAMREH,"Çarşamba | 13:40 - 16:30
"
FE101,A,Mühendis Olmak,Mühendislik Fakültesi,2,GÖKTÜRK POYRAZOĞLU,"Cuma | 11:40 - 12:30
"
IE101,A,Endüstri Mühendisliğine Giriş,Mühendislik Fakültesi,6,GÖKALP ERBEYOĞLU,"Pazartesi | 15:40 - 18:30
"
IE201,A,Yöneylem Araştırması I,Mühendislik Fakültesi,6,MEHMET ÖNAL,"Perşembe | 15:40 - 18:30
"
IE201R,A,Yöneylem Araştırması I - Rec.,Mühendislik Fakültesi,0,MEHMET ÖNAL,"Perşembe | 10:40 - 12:30
"
IE203,A,Mühendislik Ekonomisi,Mühendislik Fakültesi,6,BORA TOKGÖZ,"Pazartesi | 12:40 - 15:30
"
IE203R,A,Mühendislik Ekonomisi - Uygulama ,Mühendislik Fakültesi,0,BORA TOKGÖZ,"Çarşamba | 08:40 - 10:30
"
IE246,A,Yöneylem Araştırması için Programlama,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,"Salı | 15:40 - 18:30
"
IE246R,A,Yöneylem Araştırması için Programlama - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Perşembe | 12:40 - 14:30
"
IE246R,B,Yöneylem Araştırması için Programlama - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Perşembe | 08:40 - 10:30
"
IE301,A,Yöneylem Araştırması II,Mühendislik Fakültesi,6,GÖKALP ERBEYOĞLU,"Salı | 11:40 - 14:30
"
IE301R,A,Yöneylem Araştırması 2 - Uygulama,Mühendislik Fakültesi,0,GÖKALP ERBEYOĞLU,"Çarşamba | 10:40 - 12:30
"
IE302,A,Üretim Sistemleri Analizi,Mühendislik Fakültesi,6,ÖMER ERHUN KUNDAKCIOĞLU,"Pazartesi | 15:40 - 18:30
"
IE302R,A,Üretim Sistemleri Analizi - Uygulama ,Mühendislik Fakültesi,0,ÖMER ERHUN KUNDAKCIOĞLU,"Çarşamba | 12:40 - 14:30
"
IE325,A,Benzetişim Modellemesi ve Analizi,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,"Çarşamba | 14:40 - 17:30
"
IE325R,A,Benzetişim Modellemesi ve Analizi - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Cuma | 14:40 - 16:30
"
IE325R,B,Benzetişim Modellemesi ve Analizi - Uygulama,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Perşembe | 11:40 - 13:30
"
IE342,A,Matematiksel Modelleme ve Kesin Metodlar,Mühendislik Fakültesi,6,MILAD ELYASI,"Salı | 08:40 - 11:30
"
IE342R,A,Matematiksel Modelleme ve Kesin Metodlar Uygulama,Mühendislik Fakültesi,0,MILAD ELYASI,"Cuma | 16:40 - 18:30
"
IE343,A,Yöneylem Araştırması Algoritmaları,Mühendislik Fakültesi,6,İHSAN YANIKOĞLU,"Pazartesi | 09:40 - 12:30
"
IE352,A,Tedarik Zinciri Yönetimi,Mühendislik Fakültesi,6,AYFER BAŞAR,"Perşembe | 08:40 - 11:30
"
IE358,A,Python ile Veri Biliminin Temelleri ,Mühendislik Fakültesi,6,MILAD ELYASI,"Çarşamba | 08:40 - 11:30
"
IE363,A,Sayısal Finans,Mühendislik Fakültesi,6,BORA TOKGÖZ,"Salı | 11:40 - 14:30
"
IE372,A,Üretim Planlama ve Çizelgeleme,Mühendislik Fakültesi,6,ZEHRA MELİS TEKSAN,"Salı | 11:40 - 14:30
"
IE383,A,Karar Destek Sistemleri,Mühendislik Fakültesi,6,BORA TOKGÖZ,"Perşembe | 14:40 - 17:30
"
IE391,A,Proje Yönetimi (Sertifika Seçmeli),Mühendislik Fakültesi,4,GÜLCAN BERBER,"Çarşamba | 17:40 - 20:30
"
IE397,A,İş Süreçleri Yönetimi,Mühendislik Fakültesi,4,DERYA ACAR KALDIRIM,"Cuma | 08:40 - 11:30
"
IE399,A,İnovasyon ve Teknoloji Yönetimi,Mühendislik Fakültesi,4,ESRA GÖKBAYRAK,"Perşembe | 08:40 - 11:30
"
IE401,A,Endüstri Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,ELVİN ÇOBAN GÖKTÜRK,"Pazartesi | 09:40 - 12:30
"
IE401,B,Endüstri Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,MEHMET ÖNAL,"Pazartesi | 09:40 - 12:30
"
IE401,C,Endüstri Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,MILAD ELYASI,"Pazartesi | 09:40 - 12:30
"
IE401,D,Endüstri Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,EKREM DUMAN,"Pazartesi | 09:40 - 12:30
"
IE401,E,Endüstri Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,BURCU BALÇIK KOYUNCU,"Pazartesi | 09:40 - 12:30
"
IE402,B,Endüstri Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,DİLEK GÜNNEÇ DANIŞ,"Pazartesi | 12:40 - 15:30
"
IE402,C,Endüstri Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,İHSAN YANIKOĞLU,"Pazartesi | 12:40 - 15:30
"
IE402,D,Endüstri Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,ENİS KAYIŞ,"Pazartesi | 12:40 - 15:30
"
IE402,E,Endüstri Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,İSMAİL BAŞOĞLU,"Pazartesi | 12:40 - 15:30
"
IE402,F,Endüstri Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,ÖMER ERHUN KUNDAKCIOĞLU,"Pazartesi | 12:40 - 15:30
"
IE410,A,Ağ Problemleri ve Optimizasyonu,Mühendislik Fakültesi,6,DİLEK GÜNNEÇ DANIŞ,"Çarşamba | 11:40 - 14:30
"
IE416,A,Finansta Blok Zincir Teknolojileri,Mühendislik Fakültesi,6,BORA TOKGÖZ,"Çarşamba | 11:40 - 14:30
"
IE472,A,Çizelgeleme,Mühendislik Fakültesi,6,EKREM DUMAN,"Perşembe | 13:40 - 16:30
"
MATH101,A,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,JÜLİDE MİRAY ÖZKAN,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,B,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,JÜLİDE MİRAY ÖZKAN,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101,C,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,SAADET ERBAY,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,D,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,SAADET ERBAY,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101,E,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH101,F,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH101R,A,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,JÜLİDE MİRAY ÖZKAN,"Çarşamba | 15:40 - 16:30
"
MATH101R,B,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,JÜLİDE MİRAY ÖZKAN,"Çarşamba | 11:40 - 12:30
"
MATH101R,C,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,SAADET ERBAY,"Çarşamba | 15:40 - 16:30
"
MATH101R,D,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,SAADET ERBAY,"Çarşamba | 11:40 - 12:30
"
MATH101R,E,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,BURÇİN GÜNEŞ,"Çarşamba | 15:40 - 16:30
"
MATH101R,F,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,BURÇİN GÜNEŞ,"Çarşamba | 11:40 - 12:30
"
MATH102,A,Sosyal Bilimler için Matematik II,Mühendislik Fakültesi,6,AYÇA ÇEŞMELİOĞLU GÜL,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH102,B,Sosyal Bilimler için Matematik II,Mühendislik Fakültesi,6,AYÇA ÇEŞMELİOĞLU GÜL,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH102,C,Sosyal Bilimler için Matematik II,Mühendislik Fakültesi,6,CÜNEYT FERAHLAR,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 11:30
"
MATH102,D,Sosyal Bilimler için Matematik II,Mühendislik Fakültesi,6,CÜNEYT FERAHLAR,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 15:30
"
MATH102R,A,Sosyal Bilimler için Matematik II - Rec.,Mühendislik Fakültesi,0,AYÇA ÇEŞMELİOĞLU GÜL,"Çarşamba | 11:40 - 12:30
"
MATH102R,B,Sosyal Bilimler için Matematik II - Rec.,Mühendislik Fakültesi,0,AYÇA ÇEŞMELİOĞLU GÜL,"Çarşamba | 15:40 - 16:30
"
MATH102R,C,Sosyal Bilimler için Matematik II - Rec.,Mühendislik Fakültesi,0,CÜNEYT FERAHLAR,"Çarşamba | 11:40 - 12:30
"
MATH102R,D,Sosyal Bilimler için Matematik II - Rec.,Mühendislik Fakültesi,0,CÜNEYT FERAHLAR,"Çarşamba | 15:40 - 16:30
"
MATH103,A,Mühendislik için Yüksek Matematik I,Mühendislik Fakültesi,8,HANDAN BORLUK,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH103,B,Mühendislik için Yüksek Matematik I,Mühendislik Fakültesi,8,HANDAN BORLUK,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH103R,A,Mühendislik için Yüksek Matematik I - Uygulama,Mühendislik Fakültesi,0,JÜLİDE MİRAY ÖZKAN,"Perşembe | 12:40 - 14:30
"
MATH103R,B,Mühendislik için Yüksek Matematik I - Uygulama,Mühendislik Fakültesi,0,JÜLİDE MİRAY ÖZKAN,"Perşembe | 14:40 - 16:30
"
MATH104,A,Mühendislik için Yüksek Matematik II,Mühendislik Fakültesi,8,CAN DEHA KARIKSIZ,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH104,B,Mühendislik için Yüksek Matematik II,Mühendislik Fakültesi,8,CAN DEHA KARIKSIZ,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH104,C,Mühendislik için Yüksek Matematik II,Mühendislik Fakültesi,8,MEHMET ÖZ,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH104,D,Mühendislik için Yüksek Matematik II,Mühendislik Fakültesi,8,MEHMET ÖZ,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH104R,A,Mühendislik için Yüksek Matematik II - Rec.,Mühendislik Fakültesi,0,SONGÜL ESİN,"Perşembe | 14:40 - 16:30
"
MATH104R,B,Mühendislik için Yüksek Matematik II - Rec.,Mühendislik Fakültesi,0,SONGÜL ESİN,"Perşembe | 12:40 - 14:30
"
MATH104R,C,Mühendislik için Yüksek Matematik II - Rec.,Mühendislik Fakültesi,0,MEHMET ÖZ,"Perşembe | 14:40 - 16:30
"
MATH104R,D,Mühendislik için Yüksek Matematik II - Rec.,Mühendislik Fakültesi,0,MEHMET ÖZ,"Perşembe | 12:40 - 14:30
"
MATH107,A,Sosyal Bilimler için Matematik I,Mühendislik Fakültesi,6,SONGÜL ESİN,"Perşembe | 08:40 - 11:30
"
MATH107R,A,Sosyal Bilimler için Matematik I - Rec.,Mühendislik Fakültesi,0,BESTE MADRAN,"Çarşamba | 15:40 - 16:30
"
MATH112,A,Ayrık Matematik,Mühendislik Fakültesi,6,BURÇİN GÜNEŞ,"Salı | 08:40 - 10:30
Perşembe | 08:40 - 10:30
"
MATH201,A,Sosyal Bilimler için Olasılık,Mühendislik Fakültesi,6,MUZAFFER AKAT,"Salı | 11:40 - 14:30
"
MATH201,B,Sosyal Bilimler için Olasılık,Mühendislik Fakültesi,6,MUZAFFER AKAT,"Pazartesi | 15:40 - 18:30
"
MATH201,C,Sosyal Bilimler için Olasılık,Mühendislik Fakültesi,6,MUZAFFER AKAT,"Çarşamba | 15:40 - 18:30
"
MATH201R,A,Sosyal Bilimler için Olasılık - Rec.,Mühendislik Fakültesi,0,MUZAFFER AKAT,"Cuma | 14:40 - 15:30
"
MATH201R,B,Sosyal Bilimler için Olasılık - Rec.,Mühendislik Fakültesi,0,MUZAFFER AKAT,"Cuma | 14:40 - 15:30
"
MATH201R,C,Sosyal Bilimler için Olasılık - Rec.,Mühendislik Fakültesi,0,MUZAFFER AKAT,"Cuma | 14:40 - 15:30
"
MATH202,A,Sosyal Bilimler için İstatistik,Mühendislik Fakültesi,6,SEÇKİN ÖZBİLEN,"Salı | 08:40 - 11:30
"
MATH202,B,Sosyal Bilimler için İstatistik,Mühendislik Fakültesi,6,SEÇKİN ÖZBİLEN,"Pazartesi | 15:40 - 18:30
"
MATH202R,A,Sosyal Bilimler İçin İstatistik - Uygulama,Mühendislik Fakültesi,0,SEÇKİN ÖZBİLEN,"Perşembe | 16:40 - 17:30
"
MATH202R,B,Sosyal Bilimler İçin İstatistik - Uygulama,Mühendislik Fakültesi,0,SEÇKİN ÖZBİLEN,"Perşembe | 17:40 - 18:30
"
MATH211,A,Doğrusal Cebir,Mühendislik Fakültesi,6,SELÇUK DEMİR,"Pazartesi | 11:40 - 14:30
"
MATH211,B,Doğrusal Cebir,Mühendislik Fakültesi,6,SELÇUK DEMİR,"Çarşamba | 16:40 - 19:30
"
MATH211R,A,Doğrusal Cebir - Uygulama,Mühendislik Fakültesi,0,SELÇUK DEMİR,"Perşembe | 12:40 - 13:30
"
MATH211R,B,Doğrusal Cebir - Uygulama,Mühendislik Fakültesi,0,SELÇUK DEMİR,"Perşembe | 11:40 - 12:30
"
MATH212,A,Diferansiyel Denklemler,Mühendislik Fakültesi,6,BERKAY ANAHTARCI,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH212,B,Diferansiyel Denklemler,Mühendislik Fakültesi,6,BERKAY ANAHTARCI,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH215,A,Olasılık ve Rassal Değişkenler,Mühendislik Fakültesi,6,İSMAİL BAŞOĞLU,"Salı | 12:40 - 15:30
"
MATH215R,A,Olasılık ve Rassal Değişkenler - Rec.,Mühendislik Fakültesi,0,İSMAİL BAŞOĞLU,"Cuma | 08:40 - 10:30
"
MATH216,A,Uygulamalı İstatistik,Mühendislik Fakültesi,6,DİLEK GÜNNEÇ DANIŞ,"Pazartesi | 15:40 - 18:30
"
MATH216R,A,Uygulamalı istatistik - Uygulama ,Mühendislik Fakültesi,0,DİLEK GÜNNEÇ DANIŞ,"Cuma | 09:40 - 11:30
"
MATH217,A,Olasılık ve İstatistik,Mühendislik Fakültesi,6,ÇAĞATAY EDEMEN,"Pazartesi | 16:40 - 18:30
Çarşamba | 16:40 - 18:30
"
MATH217,B,Olasılık ve İstatistik,Mühendislik Fakültesi,6,ÇAĞATAY EDEMEN,"Salı | 11:40 - 13:30
Çarşamba | 08:40 - 10:30
"
ME112,A,İmalat Metotlarına Giriş,Mühendislik Fakültesi,4,GÜNEY GÜVEN YAPICI,"Salı | 14:40 - 16:30
"
ME112L,A,İmalat Metotlarına Giriş - Lab.,Mühendislik Fakültesi,0,GÜNEY GÜVEN YAPICI,"Çarşamba | 16:40 - 19:30
"
ME112L,B,İmalat Metotlarına Giriş - Lab.,Mühendislik Fakültesi,0,GÜNEY GÜVEN YAPICI,"Perşembe | 16:40 - 19:30
"
ME202,A,Termodinamik,Mühendislik Fakültesi,6,ALTUĞ MELİK BAŞOL,"Pazartesi | 16:40 - 18:30
Çarşamba | 10:40 - 12:30
"
ME211,A,Mühendislik Mekaniği: Statik,Mühendislik Fakültesi,6,ÖZKAN BEBEK,"Perşembe | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
ME212,A,Katı Mekaniği,Mühendislik Fakültesi,6,ÖZKAN BEBEK,"Salı | 12:40 - 14:30
Çarşamba | 08:40 - 10:30
"
ME214,A,Mühendislikte Sayısal Analiz,Mühendislik Fakültesi,6,ALTUĞ MELİK BAŞOL,"Pazartesi | 08:40 - 10:30
Salı | 08:40 - 10:30
"
ME256,A,Malzeme Bilimi,Mühendislik Fakültesi,6,HANDE ÖZTÜRK KAYMAKSÜT,"Pazartesi | 14:40 - 16:30
Salı | 14:40 - 16:30
"
ME256L,A,Malzeme Bilimi - Lab.,Mühendislik Fakültesi,0,HANDE ÖZTÜRK KAYMAKSÜT,"Perşembe | 12:40 - 14:30
"
ME256L,B,Malzeme Bilimi - Lab.,Mühendislik Fakültesi,0,HANDE ÖZTÜRK KAYMAKSÜT,"Perşembe | 10:40 - 12:30
"
ME311,A,Mühendislik Mekaniği: Dinamik,Mühendislik Fakültesi,6,RAMAZAN ÜNAL,"Salı | 10:40 - 12:30
Perşembe | 08:40 - 10:30
"
ME312,A,Makina Sistemleri ve Kontrol,Mühendislik Fakültesi,6,REGAİP BARKAN UĞURLU,"Salı | 08:40 - 10:30
Çarşamba | 10:40 - 12:30
"
ME321,A,Akışkanlar Mekaniği,Mühendislik Fakültesi,6,ÖZGÜR ERTUNÇ,"Pazartesi | 16:40 - 18:30
Perşembe | 16:40 - 18:30
"
ME324,A,Termal Sistem Tasarımı,Mühendislik Fakültesi,6,ALTUĞ MELİK BAŞOL,"Salı | 12:40 - 14:30
Çarşamba | 08:40 - 10:30
"
ME334,A,Makina Tasarımı,Mühendislik Fakültesi,6,POLAT ŞENDUR,"Salı | 14:40 - 16:30
Çarşamba | 16:40 - 18:30
"
ME334R,A,Makine Tasarımı  - Uygulama,Mühendislik Fakültesi,0,POLAT ŞENDUR,"Perşembe | 10:40 - 12:30
"
ME396,A,Hesaplamalı Akışkanlar Dinamiği için Profesyonel Simulasyon Yazılımı Kullanımı (Sertifika Seçmeli),Mühendislik Fakültesi,4,ÖZGÜR ERTUNÇ,"Perşembe | 12:40 - 15:30
"
ME401,A,Makina Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,ÖZGÜR ERTUNÇ,"Salı | 10:40 - 13:30
"
ME413,A,Robotik I,Mühendislik Fakültesi,6,REGAİP BARKAN UĞURLU,"Salı | 14:40 - 16:30
Çarşamba | 08:40 - 10:30
"
ME425,A,İleri Isı Transferi,Mühendislik Fakültesi,6,MEHMED RAFET ÖZDEMİR,"Pazartesi | 09:40 - 12:30
"
ME428,A,X-ışınlarının Kırınımı ile Malzeme Karakterizasyonu,Mühendislik Fakültesi,6,HANDE ÖZTÜRK KAYMAKSÜT,"Cuma | 08:40 - 11:30
"
ME440,A,Mekanik Titreşimler,Mühendislik Fakültesi,6,POLAT ŞENDUR,"Pazartesi | 13:40 - 16:30
"
ME442,A,İnsan Hareketinin Biomekaniği,Mühendislik Fakültesi,6,RAMAZAN ÜNAL,"Perşembe | 15:40 - 18:30
"
PHYS101,A,Fizik I,Mühendislik Fakültesi,8,SUEDA SAYLAN,"Salı | 10:40 - 12:30
Perşembe | 10:40 - 12:30
"
PHYS101,B,Fizik I,Mühendislik Fakültesi,8,SUEDA SAYLAN,"Çarşamba | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
PHYS101,C,Fizik I,Mühendislik Fakültesi,8,KAAN GÜVEN,"Çarşamba | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
PHYS101L,A1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS101L,A2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS101L,A3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS101L,A4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS101L,B1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS101L,B2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS101L,B3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS101L,B4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS101L,C1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 16:40 - 18:30
"
PHYS101L,C2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 16:40 - 18:30
"
PHYS101L,C3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 16:40 - 18:30
"
PHYS101L,C4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 16:40 - 18:30
"
PHYS102,A,Fizik II,Mühendislik Fakültesi,8,BARIŞ DEMİRBAY,"Salı | 10:40 - 12:30
Perşembe | 10:40 - 12:30
"
PHYS102,B,Fizik II,Mühendislik Fakültesi,8,PARVIZ ELAHI,"Çarşamba | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
PHYS102,C,Fizik II,Mühendislik Fakültesi,8,PARVIZ ELAHI,"Çarşamba | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
PHYS102,D,Fizik II,Mühendislik Fakültesi,8,MEHMET BURÇİN ÜNLÜ,"Salı | 10:40 - 12:30
Perşembe | 10:40 - 12:30
"
PHYS102,E,Fizik II,Mühendislik Fakültesi,8,KAAN GÜVEN,"Çarşamba | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
PHYS102L,A1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS102L,A2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS102L,A3,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS102L,A4,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS102L,B1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS102L,B2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS102L,B3,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS102L,B4,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS102L,C1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS102L,C2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS102L,C3,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS102L,C4,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS102L,D1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 10:40 - 12:30
"
PHYS102L,D2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 10:40 - 12:30
